gutenberg_id,text
126,"funny story, and that's a new experience for me in this country."""
126,
126,"""Nothing else?"""
126,
126,"""Why, no, sir, not that I can recall."""
126,
126,"""Well, now, what hour did you leave Victoria?"""
126,
126,The American smiled.
126,
126,"""I came here to interview you, Professor, but it seems to be a case of"
126,"'Is this nigger fishing, or is this fish niggering?' You're doing most of"
126,"the work."""
126,
126,"""It happens to interest me.  Do you recall the hour?"""
126,
126,"""Sure.  It was half-past twelve."""
126,
126,"""And you arrived?"""
126,
126,"""At a quarter-past two."""
126,
126,"""And you hired a cab?"""
126,
126,"""That was so."""
126,
126,"""How far do you suppose it is to the station?"""
126,
126,"""Well, I should reckon the best part of two miles."""
126,
126,"""So how long do you think it took you?"""
126,
126,"""Well, half an hour, maybe, with that asthmatic in front."""
126,
126,"""So it should be three o'clock?"""
126,
126,"""Yes, or a trifle after it."""
126,
126,"""Look at your watch."""
126,
126,The American did so and then stared at us in astonishment.
126,
126,"""Say!"" he cried.  ""It's run down.  That horse has broken every record,"
126,"sure.  The sun is pretty low, now that I come to look at it.  Well,"
126,"there's something here I don't understand."""
126,
126,"""Have you no remembrance of anything remarkable as you came up the hill?"""
126,
126,"""Well, I seem to recollect that I was mighty sleepy once.  It comes back"
126,to me that I wanted to say something to the driver and that I couldn't
126,"make him heed me.  I guess it was the heat, but I felt swimmy for a"
126,"moment.  That's all."""
126,
126,"""So it is with the whole human race,"" said Challenger to me.  ""They have"
126,all felt swimmy for a moment.  None of them have as yet any comprehension
126,of what has occurred.  Each will go on with his interrupted job as Austin
126,has snatched up his hose-pipe or the golfer continued his game.  Your
126,"editor, Malone, will continue the issue of his papers, and very much"
126,"amazed he will be at finding that an issue is missing.  Yes, my young"
126,"friend,"" he added to the American reporter, with a sudden mood of amused"
126,"geniality, ""it may interest you to know that the world has swum through"
126,the poisonous current which swirls like the Gulf Stream through the ocean
126,of ether.  You will also kindly note for your own future convenience that
126,"to-day is not Friday, August the twenty-seventh, but Saturday, August the"
126,"twenty-eighth, and that you sat senseless in your cab for twenty-eight"
126,"hours upon the Rotherfield hill."""
126,
126,"And ""right here,"" as my American colleague would say, I may bring this"
126,"narrative to an end.  It is, as you are probably aware, only a fuller and"
126,more detailed version of the account which appeared in the Monday edition
126,of the Daily Gazette--an account which has been universally admitted to
126,"be the greatest journalistic scoop of all time, which sold no fewer than"
126,three-and-a-half million copies of the paper.  Framed upon the wall of my
126,sanctum I retain those magnificent headlines:--
126,
126,
126,                TWENTY-EIGHT HOURS' WORLD COMA
126,                   UNPRECEDENTED EXPERIENCE
126,                     CHALLENGER JUSTIFIED
126,                   OUR CORRESPONDENT ESCAPES
126,                     ENTHRALLING NARRATIVE
126,                        THE OXYGEN ROOM
126,                       WEIRD MOTOR DRIVE
126,                          DEAD LONDON
126,                  REPLACING THE MISSING PAGE
126,                 GREAT FIRES AND LOSS OF LIFE
126,                        WILL IT RECUR?
126,
126,
126,Underneath this glorious scroll came nine and a half columns of
126,"narrative, in which appeared the first, last, and only account of the"
126,"history of the planet, so far as one observer could draw it, during one"
126,long day of its existence.  Challenger and Summerlee have treated the
126,"matter in a joint scientific paper, but to me alone was left the popular"
126,"account.  Surely I can sing ""Nunc dimittis.""  What is left but"
126,anti-climax in the life of a journalist after that!
126,
126,But let me not end on sensational headlines and a merely personal
126,triumph.  Rather let me quote the sonorous passages in which the greatest
126,of daily papers ended its admirable leader upon the subject--a leader
126,which might well be filed for reference by every thoughtful man.
126,
126,"""It has been a well-worn truism,"" said the Times, ""that our human race"
126,are a feeble folk before the infinite latent forces which surround us.
126,From the prophets of old and from the philosophers of our own time the
126,"same message and warning have reached us.  But, like all oft-repeated"
126,"truths, it has in time lost something of its actuality and cogency.  A"
126,"lesson, an actual experience, was needed to bring it home.  It is from"
126,"that salutory but terrible ordeal that we have just emerged, with minds"
126,which are still stunned by the suddenness of the blow and with spirits
126,which are chastened by the realization of our own limitations and
126,impotence.  The world has paid a fearful price for its schooling.  Hardly
126,"yet have we learned the full tale of disaster, but the destruction by"
126,"fire of New York, of Orleans, and of Brighton constitutes in itself one"
126,of the greatest tragedies in the history of our race.  When the account
126,"of the railway and shipping accidents has been completed, it will furnish"
126,"grim reading, although there is evidence to show that in the vast"
126,majority of cases the drivers of trains and engineers of steamers
126,succeeded in shutting off their motive power before succumbing to the
126,"poison.  But the material damage, enormous as it is both in life and in"
126,"property, is not the consideration which will be uppermost in our minds"
126,to-day.  All this may in time be forgotten.  But what will not be
126,"forgotten, and what will and should continue to obsess our imaginations,"
126,"is this revelation of the possibilities of the universe, this destruction"
126,"of our ignorant self-complacency, and this demonstration of how narrow is"
